time,FLOW,TEMP,SALT,OXY_oxy,CAR_dic,CAR_ch4,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,PHY_cyano,PHY_green,PHY_diatom
2013-09-28,0.019,16.163,0,289.1699,64.6608,NA,120.9013,0.3957,0.2897,0.1043,14.8083,199.9125,21.4721,1.0696,9.6262,2.1391,0.0419,0.3771,0.9776,0,0,0
2013-09-29,0.0193,15.3646,0,294.1475,64.6742,NA,120.9013,0.3965,0.2896,0.1042,14.807,199.8947,21.4702,1.0686,9.6174,2.1372,0.0418,0.3765,0.976,0,0,0
2013-09-30,0.0187,15.5667,0,292.8732,64.6876,NA,120.9013,0.3972,0.2896,0.104,14.8057,199.8769,21.4683,1.0676,9.6086,2.1352,0.0418,0.3758,0.9744,0,0,0
2013-10-01,0.0185,16.4317,0,287.5288,64.701,NA,120.9013,0.398,0.2895,0.1039,14.8044,199.8592,21.4664,1.0667,9.5999,2.1333,0.0417,0.3752,0.9728,0,0,0
2013-10-02,0.0185,16.7986,0,285.3138,64.7144,NA,120.9013,0.3988,0.2894,0.1038,14.8031,199.8414,21.4644,1.0657,9.5911,2.1314,0.0416,0.3746,0.9712,0,0,0
2013-10-03,0.0181,17.353,0,282.025,64.7278,NA,120.9013,0.3995,0.2894,0.1037,14.8017,199.8236,21.4625,1.0647,9.5823,2.1294,0.0416,0.374,0.9696,0,0,0
2013-10-04,0.0179,17.9005,0,278.8429,64.7412,NA,120.9013,0.4003,0.2893,0.1036,14.8004,199.8058,21.4606,1.0637,9.5736,2.1275,0.0415,0.3734,0.968,0,0,0
2013-10-05,0.018,18.4045,0,275.9702,64.7546,NA,120.9013,0.4011,0.2892,0.1035,14.7991,199.788,21.4587,1.0628,9.5648,2.1255,0.0414,0.3728,0.9664,0,0,0
2013-10-06,0.0171,18.5199,0,275.3197,64.768,NA,120.9013,0.4018,0.2892,0.1034,14.7978,199.7702,21.4568,1.0618,9.556,2.1236,0.0414,0.3722,0.9649,0,0,0
2013-10-07,0.0285,17.9636,0,278.4802,64.7814,NA,120.9013,0.4026,0.2891,0.1033,14.7965,199.7524,21.4549,1.0608,9.5473,2.1216,0.0413,0.3715,0.9633,0,0,0
2013-10-08,0.0203,15.3926,0,293.9702,64.7948,NA,120.9013,0.4034,0.289,0.1032,14.7952,199.7347,21.453,1.0598,9.5385,2.1197,0.0412,0.3709,0.9617,0,0,0
2013-10-09,0.0184,14.6948,0,298.4425,64.8081,NA,120.9013,0.4041,0.289,0.1031,14.7938,199.7169,21.4511,1.0589,9.5297,2.1177,0.0411,0.3703,0.9601,0,0,0
2013-10-10,0.0206,14.4396,0,300.1086,64.8215,NA,120.9013,0.4049,0.2889,0.103,14.7925,199.6991,21.4492,1.0579,9.521,2.1158,0.0411,0.3697,0.9585,0,0,0
2013-10-11,0.0197,15.7155,0,291.9409,64.8349,NA,120.9013,0.4057,0.2889,0.1029,14.7912,199.6813,21.4473,1.0569,9.5122,2.1138,0.041,0.3691,0.9569,0,0,0
2013-10-12,0.0192,16.0909,0,289.613,64.8483,NA,120.9013,0.4064,0.2888,0.1028,14.7899,199.6635,21.4453,1.0559,9.5034,2.1119,0.0409,0.3685,0.9553,0,0,0
2013-10-13,0.0186,16.1947,0,288.9755,64.8617,NA,120.9013,0.4072,0.2887,0.1027,14.7886,199.6457,21.4434,1.055,9.4947,2.1099,0.0409,0.3679,0.9537,0,0,0
2013-10-14,0.0189,15.9147,0,290.7018,64.8751,NA,120.9013,0.408,0.2887,0.1026,14.7873,199.6279,21.4415,1.054,9.4859000000000009,2.108,0.0408,0.3673,0.9521,0,0,0
2013-10-15,0.0179,15.2786,0,294.6924,64.8885,NA,120.9013,0.4087,0.2886,0.1025,14.7859,199.6102,21.4396,1.053,9.4771,2.106,0.0407,0.3666,0.9506,0,0,0
2013-10-16,0.0175,15.3306,0,294.3626,64.9019,NA,120.9013,0.4095,0.2885,0.1024,14.7846,199.5924,21.4377,1.052,9.4684,2.1041,0.0407,0.366,0.949,0,0,0
2013-10-17,0.0172,15.9727,0,290.3426,64.9153,NA,120.9013,0.4103,0.2885,0.1023,14.7833,199.5746,21.4358,1.0511,9.4596,2.1021,0.0406,0.3654,0.9474,0,0,0
2013-10-18,0.0179,14.5536,0,299.3619,64.9287,NA,120.9013,0.411,0.2884,0.1022,14.782,199.5568,21.4339,1.0501,9.4508,2.1002,0.0405,0.3648,0.9458,0,0,0
2013-10-19,0.0167,13.9169,0,303.5733,64.9421,NA,120.9013,0.4118,0.2883,0.1021,14.7807,199.539,21.432,1.0491,9.4421,2.0982,0.0405,0.3642,0.9442,0,0,0
2013-10-20,0.0171,12.7508,0,311.5645,64.9555,NA,120.9013,0.4126,0.2883,0.102,14.7794,199.5212,21.4301,1.0481,9.4333,2.0963,0.0404,0.3636,0.9426,0,0,0
2013-10-21,0.0167,12.282,0,314.8838,64.9689,NA,120.9013,0.4133,0.2882,0.1019,14.778,199.5034,21.4281,1.0472,9.4245,2.0943,0.0403,0.363,0.941,0,0,0
2013-10-22,0.0163,13.3657,0,307.3044,64.9823,NA,120.9013,0.4141,0.2882,0.1018,14.7767,199.4857,21.4262,1.0462,9.4158,2.0924,0.0403,0.3623,0.9394,0,0,0
2013-10-23,0.0176,12.748,0,311.5842,64.9957,NA,120.9013,0.4149,0.2881,0.1017,14.7754,199.4679,21.4243,1.0452,9.407,2.0904,0.0402,0.3617,0.9378,0,0,0
2013-10-24,0.0178,10.3114,0,329.5463,65.0091,NA,120.9013,0.4156,0.288,0.1015,14.7741,199.4501,21.4224,1.0442,9.3982,2.0885,0.0401,0.3611,0.9362,0,0,0
2013-10-25,0.0179,9.2844,0,337.6725,65.0225,NA,120.9013,0.4164,0.288,0.1014,14.7728,199.4323,21.4205,1.0433,9.3895,2.0865,0.0401,0.3605,0.9347,0,0,0
2013-10-26,0.0172,8.6129,0,343.1776,65.0358,NA,120.9013,0.4172,0.2879,0.1013,14.7714,199.4145,21.4186,1.0423,9.3807,2.0846,0.04,0.3599,0.9331,0,0,0
2013-10-27,0.017,10.487,0,328.1909,65.0492,NA,120.9013,0.4179,0.2878,0.1012,14.7701,199.3967,21.4167,1.0413,9.3719,2.0827,0.0399,0.3593,0.9315,0,0,0
2013-10-28,0.0174,11.1091,0,323.4683,65.0626,NA,120.9013,0.4187,0.2878,0.1011,14.7688,199.3789,21.4148,1.0404,9.3632,2.0807,0.0399,0.3587,0.9299,0,0,0
2013-10-29,0.0169,12.4645,0,313.5843,65.076,NA,120.9013,0.4195,0.2877,0.101,14.7675,199.3612,21.4129,1.0394,9.3544,2.0788,0.0398,0.3581,0.9283,0,0,0
2013-10-30,0.0166,13.0114,0,309.7468,65.0894,NA,120.9013,0.4202,0.2876,0.1009,14.7662,199.3434,21.411,1.0384,9.3456,2.0768,0.0397,0.3574,0.9267,0,0,0
2013-10-31,0.016,13.7779,0,304.5063,65.1028,NA,120.9013,0.421,0.2876,0.1008,14.7649,199.3256,21.409,1.0374,9.3369,2.0749,0.0396,0.3568,0.9251,0,0,0
2013-11-01,0.0172,14.6051,0,299.0261,65.1162,NA,120.9013,0.4218,0.2875,0.1007,14.7635,199.3078,21.4071,1.0365,9.3281,2.0729,0.0396,0.3562,0.9235,0,0,0
2013-11-02,0.0181,13.0774,0,309.289,65.1296,NA,120.9013,0.4225,0.2875,0.1006,14.7622,199.29,21.4052,1.0355,9.3193,2.071,0.0395,0.3556,0.9219,0,0,0
2013-11-03,0.0193,11.1226,0,323.3668,65.143,NA,120.9013,0.4233,0.2874,0.1005,14.7609,199.2722,21.4033,1.0345,9.3106,2.069,0.0394,0.355,0.9203,0,0,0
2013-11-04,0.019,9.7045,0,334.3063,65.1564,NA,120.9013,0.4241,0.2873,0.1004,14.7596,199.2544,21.4014,1.0335,9.3018,2.0671,0.0394,0.3544,0.9188,0,0,0
2013-11-05,0.0185,9.1047,0,339.1305,65.1698,NA,120.9013,0.4248,0.2873,0.1003,14.7583,199.2367,21.3995,1.0326,9.293,2.0651,0.0393,0.3538,0.9172,0,0,0
2013-11-06,0.0177,10.9568,0,324.6134,65.1832,NA,120.9013,0.4256,0.2872,0.1002,14.757,199.2189,21.3976,1.0316,9.2843,2.0632,0.0392,0.3532,0.9156,0,0,0
2013-11-07,0.0189,11.6664,0,319.3386,65.1966,NA,120.9013,0.4264,0.2871,0.1001,14.7556,199.2011,21.3957,1.0306,9.2755,2.0612,0.0392,0.3525,0.914,0,0,0
2013-11-08,0.0203,8.9359,0,340.5098,65.21,NA,120.9013,0.4271,0.2871,0.1,14.7543,199.1833,21.3938,1.0296,9.2667,2.0593,0.0391,0.3519,0.9124,0,0,0
2013-11-09,0.0199,8.0833,0,347.6311,65.2234,NA,120.9013,0.4279,0.287,0.0999,14.753,199.1655,21.3919,1.0287,9.258,2.0573,0.039,0.3513,0.9108,0,0,0
2013-11-10,0.0196,8.9097,0,340.7253,65.2368,NA,120.9013,0.4287,0.2869,0.0998,14.7517,199.1477,21.3899,1.0277,9.2492,2.0554,0.039,0.3507,0.9092,0,0,0
2013-11-11,0.0201,8.3119,0,345.6969,65.2502,NA,120.9013,0.4294,0.2869,0.0997,14.7504,199.1299,21.388,1.0267,9.2404,2.0534,0.0389,0.3501,0.9076,0,0,0
2013-11-12,0.0205,8.486,0,344.2355,65.2636,NA,120.9013,0.4302,0.2868,0.0996,14.749,199.1122,21.3861,1.0257,9.2317,2.0515,0.0388,0.3495,0.906,0,0,0
2013-11-13,0.0218,5.7094,0,368.8853,65.2769,NA,120.9013,0.431,0.2868,0.0995,14.7477,199.0944,21.3842,1.0248,9.2229,2.0495,0.0388,0.3489,0.9045,0,0,0
2013-11-14,0.0203,5.9483,0,366.6456,65.2903,NA,120.9013,0.4317,0.2867,0.0994,14.7464,199.0766,21.3823,1.0238,9.2141,2.0476,0.0387,0.3482,0.9029,0,0,0
2013-11-15,0.02,6.8822,0,358.1128,65.3037,NA,120.9013,0.4325,0.2866,0.0993,14.7451,199.0588,21.3804,1.0228,9.2054,2.0456,0.0386,0.3476,0.9013,0,0,0
2013-11-16,0.0234,9.1817,0,338.5046,65.3171,NA,120.9013,0.4333,0.2866,0.0992,14.7438,199.041,21.3785,1.0218,9.1966,2.0437,0.0386,0.347,0.8997,0,0,0
2013-11-17,0.0198,10.2349,0,330.1394,65.3305,NA,120.9013,0.434,0.2865,0.0991,14.7425,199.0232,21.3766,1.0209,9.1878,2.0417,0.0385,0.3464,0.8981,0,0,0
2013-11-18,0.0221,10.7716,0,326.0155,65.3439,NA,120.9013,0.4348,0.2864,0.0989,14.7411,199.0054,21.3747,1.0199,9.1791,2.0398,0.0384,0.3458,0.8965,0,0,0
2013-11-19,0.0225,7.9031,0,349.1695,65.3573,NA,120.9013,0.4356,0.2864,0.0988,14.7398,198.9877,21.3727,1.0189,9.1703,2.0378,0.0384,0.3452,0.8949,0,0,0
2013-11-20,0.0214,6.8201,0,358.6694,65.3707,NA,120.9013,0.4363,0.2863,0.0987,14.7385,198.9699,21.3708,1.0179,9.1615,2.0359,0.0383,0.3446,0.8933,0,0,0
2013-11-21,0.0204,7.239,0,354.9429,65.3841,NA,120.9013,0.4371,0.2862,0.0986,14.7372,198.9521,21.3689,1.017,9.1528,2.0339,0.0382,0.344,0.8917,0,0,0
2013-11-22,0.0194,9.0657,0,339.4481,65.3975,NA,120.9013,0.4379,0.2862,0.0985,14.735900000000001,198.9343,21.367,1.016,9.144,2.032,0.0381,0.3433,0.8901,0,0,0
2013-11-23,0.0212,9.343,0,337.199,65.4109,NA,120.9013,0.4386,0.2861,0.0984,14.7346,198.9165,21.3651,1.015,9.1352,2.0301,0.0381,0.3427,0.8886,0,0,0
2013-11-24,0.0231,4.6371,0,379.23,65.4243,NA,120.9013,0.4394,0.2861,0.0983,14.7332,198.8987,21.3632,1.0141,9.1265,2.0281,0.038,0.3421,0.887,0,0,0
2013-11-25,0.0219,3.5212,0,390.5292,65.4377,NA,120.9013,0.4402,0.286,0.0982,14.7319,198.8809,21.3613,1.0131,9.1177,2.0262,0.0379,0.3415,0.8854,0,0,0
2013-11-26,0.0279,4.8664,0,376.9769,65.4511,NA,120.9013,0.4409,0.2859,0.0981,14.7306,198.8632,21.3594,1.0121,9.1089,2.0242,0.0379,0.3409,0.8838,0,0,0
2013-11-27,0.0474,6.2082,0,364.236,65.4645,NA,120.9013,0.4417,0.2859,0.098,14.7293,198.8454,21.3575,1.0111,9.1002,2.0223,0.0378,0.3403,0.8822,0,0,0
2013-11-28,0.0268,3.5492,0,390.2396,65.4779,NA,120.9013,0.4425,0.2858,0.0979,14.728,198.8276,21.3556,1.0102,9.0914,2.0203,0.0377,0.3397,0.8806,0,0,0
2013-11-29,0.0215,3.8833,0,386.8009,65.4913,NA,120.9013,0.4432,0.2857,0.0978,14.7267,198.8098,21.3536,1.0092,9.0826,2.0184,0.0377,0.3391,0.879,0,0,0
2013-11-30,0.0193,3.8003,0,387.6504,65.5046,NA,120.9013,0.444,0.2857,0.0977,14.7253,198.792,21.3517,1.0082,9.0739,2.0164,0.0376,0.3384,0.8774,0,0,0
2013-12-01,0.0189,3.8603,0,387.0361,65.518,NA,120.9013,0.4448,0.2856,0.0976,14.724,198.7742,21.3498,1.0072,9.0651,2.0145,0.0375,0.3378,0.8758,0,0,0
2013-12-02,0.0182,5.1925,0,373.8108,65.5314,NA,120.9013,0.4455,0.2855,0.0975,14.7227,198.7564,21.3479,1.0063,9.0563,2.0125,0.0375,0.3372,0.8743,0,0,0
2013-12-03,0.0183,6.2381,0,363.9606,65.5448,NA,120.9013,0.4463,0.2855,0.0974,14.7214,198.7387,21.346,1.0053,9.0476,2.0106,0.0374,0.3366,0.8727,0,0,0
2013-12-04,0.0176,7.304,0,354.3706,65.5582,NA,120.9013,0.4471,0.2854,0.0973,14.7201,198.7209,21.3441,1.0043,9.0388,2.0086,0.0373,0.336,0.8711,0,0,0
2013-12-05,0.0169,8.7783,0,341.8069,65.5716,NA,120.9013,0.4478,0.2853,0.0972,14.7187,198.7031,21.3422,1.0033,9.03,2.0067,0.0373,0.3354,0.8695,0,0,0
2013-12-06,0.0191,10.8475,0,325.4393,65.585,NA,120.9013,0.4486,0.2853,0.0971,14.7174,198.6853,21.3403,1.0024,9.0213,2.0047,0.0372,0.3348,0.8679,0,0,0
2013-12-07,0.0331,9.5585,0,335.4689,65.5984,NA,120.9013,0.4494,0.2852,0.097,14.7161,198.6675,21.3384,1.0014,9.0125,2.0028,0.0371,0.3341,0.8663,0,0,0
2013-12-08,0.0249,6.1566,0,364.7129,65.6118,NA,120.9013,0.4501,0.2852,0.0969,14.7148,198.6497,21.3365,1.0004,9.0037,2.0008,0.0371,0.3335,0.8647,0,0,0
2013-12-09,0.0252,5.5416,0,370.4722,65.6252,NA,120.9013,0.4509,0.2851,0.0968,14.7135,198.6319,21.3345,0.9994,8.995,1.9989,0.037,0.3329,0.8631,0,0,0
2013-12-10,0.0302,6.3056,0,363.34,65.6386,NA,120.9013,0.4517,0.285,0.0967,14.7122,198.6142,21.3326,0.9985,8.9862,1.9969,0.0369,0.3323,0.8615,0,0,0
2013-12-11,0.028,4.2673,0,382.9126,65.652,NA,120.9013,0.4524,0.285,0.0966,14.7108,198.5964,21.3307,0.9975,8.9774,1.995,0.0369,0.3317,0.8599,0,0,0
2013-12-12,0.0242,3.693,0,388.753,65.6654,NA,120.9013,0.4532,0.2849,0.0965,14.7095,198.5786,21.3288,0.9965,8.9687,1.993,0.0368,0.3311,0.8584,0,0,0
2013-12-13,0.0218,2.9959,0,396.047,65.6788,NA,120.9013,0.454,0.2848,0.0963,14.7082,198.5608,21.3269,0.9955,8.9599,1.9911,0.0367,0.3305,0.8568,0,0,0
2013-12-14,0.0209,4.245,0,383.1365,65.6922,NA,120.9013,0.4547,0.2848,0.0962,14.7069,198.543,21.325,0.9946,8.9511,1.9891,0.0367,0.3299,0.8552,0,0,0
2013-12-15,0.022,4.854,0,377.0981,65.7056,NA,120.9013,0.4555,0.2847,0.0961,14.7056,198.5252,21.3231,0.9936,8.9424,1.9872,0.0366,0.3292,0.8536,0,0,0
2013-12-16,0.0209,4.1149,0,384.4479,65.719,NA,120.9013,0.4563,0.2846,0.096,14.7043,198.5074,21.3212,0.9926,8.9336,1.9852,0.0365,0.3286,0.852,0,0,0
2013-12-17,0.0196,4.7117000000000004,0,378.4945,65.7323,NA,120.9013,0.457,0.2846,0.0959,14.7029,198.4897,21.3193,0.9916,8.9248,1.9833,0.0364,0.328,0.8504,0,0,0
2013-12-18,0.0208,3.9108,0,386.5202,65.7457,NA,120.9013,0.4578,0.2845,0.0958,14.7016,198.4719,21.3173,0.9907,8.9161,1.9813,0.0364,0.3274,0.8488,0,0,0
2013-12-19,0.0192,3.9594,0,386.0255,65.7591,NA,120.9013,0.4586,0.2845,0.0957,14.7003,198.4541,21.3154,0.9897,8.9073,1.9794,0.0363,0.3268,0.8472,0,0,0
2013-12-20,0.0184,5.4248,0,371.5834,65.7725,NA,120.9013,0.4593,0.2844,0.0956,14.699,198.4363,21.3135,0.9887,8.8985,1.9775,0.0362,0.3262,0.8456,0,0,0
2013-12-21,0.0184,6.7115,0,359.6471,65.7859,NA,120.9013,0.4601,0.2843,0.0955,14.6977,198.4185,21.3116,0.9878,8.8898,1.9755,0.0362,0.3256,0.8441,0,0,0
2013-12-22,0.0189,9.8135,0,333.442,65.7993,NA,120.9013,0.4609,0.2843,0.0954,14.6964,198.4007,21.3097,0.9868,8.881,1.9736,0.0361,0.325,0.8425,0,0,0
2013-12-23,0.0408,9.8034,0,333.5219,65.8127,NA,120.9013,0.4616,0.2842,0.0953,14.695,198.3829,21.3078,0.9858,8.8722,1.9716,0.036,0.3243,0.8409,0,0,0
2013-12-24,0.0343,5.8545,0,367.5225,65.8261,NA,120.9013,0.4624,0.2841,0.0952,14.6937,198.3652,21.3059,0.9848,8.8635,1.9697,0.036,0.3237,0.8393,0,0,0
2013-12-25,0.0271,2.9435,0,396.6045,65.8395,NA,120.9013,0.4632,0.2841,0.0951,14.6924,198.3474,21.304,0.9839,8.8547,1.9677,0.0359,0.3231,0.8377,0,0,0
2013-12-26,0.0234,3.004,0,395.9617,65.8529,NA,120.9013,0.4639,0.284,0.095,14.6911,198.3296,21.3021,0.9829,8.8459,1.9658,0.0358,0.3225,0.8361,0,0,0
2013-12-27,0.0218,3.3434,0,392.3823,65.8663,NA,120.9013,0.4647,0.2839,0.0949,14.6898,198.3118,21.3002,0.9819,8.8372,1.9638,0.0358,0.3219,0.8345,0,0,0
2013-12-28,0.0206,3.7296,0,388.3766,65.8797,NA,120.9013,0.4655,0.2839,0.0948,14.6884,198.294,21.2982,0.9809,8.8284,1.9619,0.0357,0.3213,0.8329,0,0,0
2013-12-29,0.034,5.6475,0,369.4691,65.8931,NA,120.9013,0.4662,0.2838,0.0947,14.6871,198.2762,21.2963,0.98,8.8196,1.9599,0.0356,0.3207,0.8313,0,0,0
2013-12-30,0.0344,6.189,0,364.4138,65.9065,NA,120.9013,0.467,0.2838,0.0946,14.6858,198.2584,21.2944,0.979,8.8109,1.958,0.0356,0.32,0.8297,0,0,0
2013-12-31,0.0279,4.6537,0,379.0654,65.9199,NA,120.9013,0.4678,0.2837,0.0945,14.6845,198.2407,21.2925,0.978,8.8021,1.956,0.0355,0.3194,0.8282,0,0,0
2014-01-01,0.0247,3.7693,0,387.9689,65.9333,NA,120.9013,0.4685,0.2836,0.0944,14.6832,198.2229,21.2906,0.977,8.7933,1.9541,0.0354,0.3188,0.8266,0,0,0
2014-01-02,0.0224,4.0732,0,384.8695,65.9467,NA,120.9013,0.4693,0.2836,0.0943,14.6819,198.2051,21.2887,0.9761,8.7846,1.9521,0.0354,0.3182,0.825,0,0,0
2014-01-03,0.0264,2.1152,0,405.5963,65.9601,NA,120.9013,0.4701,0.2835,0.0942,14.6805,198.1873,21.2868,0.9751,8.7758,1.9502,0.0353,0.3176,0.8234,0,0,0
2014-01-04,0.023,0.8688,0,419.782,65.9734,NA,120.9013,0.4708,0.2834,0.0941,14.6792,198.1695,21.2849,0.9741,8.767,1.9482,0.0352,0.317,0.8218,0,0,0
2014-01-05,0.0215,2.9559,0,396.4725,65.9868,NA,120.9013,0.4716,0.2834,0.094,14.6779,198.1517,21.283,0.9731,8.7583,1.9463,0.0352,0.3164,0.8202,0,0,0
2014-01-06,0.0227,3.9807,0,385.8083,66.0002,NA,120.9013,0.4724,0.2833,0.0938,14.6766,198.1339,21.2811,0.9722,8.7495,1.9443,0.0351,0.3158,0.8186,0,0,0
2014-01-07,0.0409,0.2907,0,426.6408,66.0136,NA,120.9013,0.4731,0.2832,0.0937,14.6753,198.1162,21.2791,0.9712,8.7407,1.9424,0.035,0.3151,0.817,0,0,0
2014-01-08,0.0346,0.2676,0,426.9191,66.027,NA,120.9013,0.4739,0.2832,0.0936,14.674,198.0984,21.2772,0.9702,8.732,1.9404,0.0349,0.3145,0.8154,0,0,0
2014-01-09,0.0214,0.8931,0,419.4968,66.0404,NA,120.9013,0.4747,0.2831,0.0935,14.6726,198.0806,21.2753,0.9692,8.7232,1.9385,0.0349,0.3139,0.8139,0,0,0
2014-01-10,0.0215,2.4196,0,402.253,66.0538,NA,120.9013,0.4754,0.2831,0.0934,14.6713,198.0628,21.2734,0.9683,8.7144,1.9365,0.0348,0.3133,0.8123,0,0,0
2014-01-11,0.0303,4.2794,0,382.7913,66.0672,NA,120.9013,0.4762,0.283,0.0933,14.67,198.045,21.2715,0.9673,8.7057,1.9346,0.0347,0.3127,0.8107,0,0,0
2014-01-12,0.0365,4.6509,0,379.0932,66.0806,NA,120.9013,0.477,0.2829,0.0932,14.6687,198.0272,21.2696,0.9663,8.6969,1.9326,0.0347,0.3121,0.8091,0,0,0
2014-01-13,0.029,4.25,0,383.0863,66.094,NA,120.9013,0.4777,0.2829,0.0931,14.6674,198.0094,21.2677,0.9653,8.6881,1.9307,0.0346,0.3115,0.8075,0,0,0
2014-01-14,0.0262,5.4748,0,371.1069,66.1074,NA,120.9013,0.4785,0.2828,0.093,14.666,197.9917,21.2658,0.9644,8.6794,1.9288,0.0345,0.3108,0.8059,0,0,0
2014-01-15,0.0257,4.4214,0,381.371,66.1208,NA,120.9013,0.4793,0.2827,0.0929,14.6647,197.9739,21.2639,0.9634,8.6706,1.9268,0.0345,0.3102,0.8043,0,0,0
2014-01-16,0.0249,3.1067,0,394.873,66.1342,NA,120.9013,0.48,0.2827,0.0928,14.6634,197.9561,21.2619,0.9624,8.6618,1.9249,0.0344,0.3096,0.8027,0,0,0
2014-01-17,0.0237,2.8369,0,397.7436,66.1476,NA,120.9013,0.4808,0.2826,0.0927,14.6621,197.9383,21.26,0.9615,8.6531,1.9229,0.0343,0.309,0.8011,0,0,0
2014-01-18,0.0243,2.2192,0,404.4492,66.161,NA,120.9013,0.4816,0.2825,0.0926,14.6608,197.9205,21.2581,0.9605,8.6443,1.921,0.0343,0.3084,0.7995,0,0,0
2014-01-19,0.0231,2.1007,0,405.7565,66.1744,NA,120.9013,0.4823,0.2825,0.0925,14.6595,197.9027,21.2562,0.9595,8.6355,1.919,0.0342,0.3078,0.798,0,0,0
2014-01-20,0.0222,3.0325,0,395.6587,66.1878,NA,120.9013,0.4831,0.2824,0.0924,14.6581,197.8849,21.2543,0.9585,8.6268,1.9171,0.0341,0.3072,0.7964,0,0,0
2014-01-21,0.0217,3.2916,0,392.9258,66.2011,NA,120.9013,0.4839,0.2824,0.0923,14.6568,197.8672,21.2524,0.9576,8.618,1.9151,0.0341,0.3066,0.7948,0,0,0
2014-01-22,0.0262,0.7266,0,421.4523,66.2145,NA,120.9013,0.4846,0.2823,0.0922,14.6555,197.8494,21.2505,0.9566,8.6092,1.9132,0.034,0.3059,0.7932,0,0,0
2014-01-23,0.0263,0.4104,0,425.2056,66.2279,NA,120.9013,0.4854,0.2822,0.0921,14.6542,197.8316,21.2486,0.9556,8.6005,1.9112,0.0339,0.3053,0.7916,0,0,0
2014-01-24,0.0495,0.2469,0,427.1687,66.2413,NA,120.9013,0.4862,0.2822,0.092,14.6529,197.8138,21.2467,0.9546,8.5917,1.9093,0.0339,0.3047,0.79,0,0,0
2014-01-25,0.0435,0.2861,0,426.6959,66.2547,NA,120.9013,0.487,0.2821,0.0919,14.6516,197.796,21.2448,0.9537,8.5829,1.9073,0.0338,0.3041,0.7884,0,0,0
2014-01-26,0.0226,0.6115,0,422.8125,66.2681,NA,120.9013,0.4877,0.282,0.0918,14.6502,197.7782,21.2428,0.9527,8.5742,1.9054,0.0337,0.3035,0.7868,0,0,0
2014-01-27,0.0218,2.0155,0,406.7014,66.2815,NA,120.9013,0.4885,0.282,0.0917,14.6489,197.7604,21.2409,0.9517,8.5654,1.9034,0.0337,0.3029,0.7852,0,0,0
2014-01-28,0.0249,0.4907,0,424.2469,66.2949,NA,120.9013,0.4893,0.2819,0.0916,14.6476,197.7427,21.239,0.9507,8.5566,1.9015,0.0336,0.3023,0.7837,0,0,0
2014-01-29,0.025,0.2819,0,426.7473,66.3083,NA,120.9013,0.49,0.2818,0.0915,14.6463,197.7249,21.2371,0.9498,8.5479,1.8995,0.0335,0.3017,0.7821,0,0,0
2014-01-30,0.03,0.2923,0,426.622,66.3217,NA,120.9013,0.4908,0.2818,0.0914,14.645,197.7071,21.2352,0.9488,8.5391,1.8976,0.0334,0.301,0.7805,0,0,0
2014-01-31,0.0213,0.8439,0,420.0737,66.3351,NA,120.9013,0.4916,0.2817,0.0912,14.6437,197.6893,21.2333,0.9478,8.5303,1.8956,0.0334,0.3004,0.7789,0,0,0
2014-02-01,0.02,2.3251,0,403.2858,66.3485,NA,120.9013,0.4923,0.2817,0.0911,14.6423,197.6715,21.2314,0.9468,8.5216,1.8937,0.0333,0.2998,0.7773,0,0,0
2014-02-02,0.0195,3.849,0,387.1522,66.3619,NA,120.9013,0.4931,0.2816,0.091,14.641,197.6537,21.2295,0.9459,8.5128,1.8917,0.0332,0.2992,0.7757,0,0,0
2014-02-03,0.0402,5.2811,0,372.9581,66.3753,NA,120.9013,0.4939,0.2815,0.0909,14.6397,197.6359,21.2276,0.9449,8.504,1.8898,0.0332,0.2986,0.7741,0,0,0
2014-02-04,0.0347,4.2769,0,382.8164,66.3887,NA,120.9013,0.4946,0.2815,0.0908,14.6384,197.6182,21.2257,0.9439,8.4953,1.8878,0.0331,0.298,0.7725,0,0,0
2014-02-05,0.0281,4.2337,0,383.2497,66.4021,NA,120.9013,0.4954,0.2814,0.0907,14.6371,197.6004,21.2237,0.9429,8.4865,1.8859,0.033,0.2974,0.7709,0,0,0
2014-02-06,0.0273,3.252,0,393.3413,66.4155,NA,120.9013,0.4962,0.2813,0.0906,14.6357,197.5826,21.221800000000002,0.942,8.4777,1.8839,0.033,0.2967,0.7693,0,0,0
2014-02-07,0.0248,2.8469,0,397.6366,66.4289,NA,120.9013,0.4969,0.2813,0.0905,14.6344,197.5648,21.2199,0.941,8.469,1.882,0.0329,0.2961,0.7678,0,0,0
2014-02-08,0.0238,3.0932,0,395.0152,66.4422,NA,120.9013,0.4977,0.2812,0.0904,14.6331,197.547,21.218,0.94,8.4602,1.88,0.0328,0.2955,0.7662,0,0,0
2014-02-09,0.0231,3.8186,0,387.4625,66.4556,NA,120.9013,0.4985,0.2811,0.0903,14.6318,197.5292,21.2161,0.939,8.4514,1.8781,0.0328,0.2949,0.7646,0,0,0
2014-02-10,0.023,3.4273,0,391.5066,66.469,NA,120.9013,0.4992,0.2811,0.0902,14.6305,197.5114,21.2142,0.9381,8.4427,1.8762,0.0327,0.2943,0.763,0,0,0
